City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Kruglolesskoye,RU,2022-12-30 07:04:00,44.6589,42.8142,34.3,47,79,3.0
278,Mahebourg,MU,2022-12-30 07:04:01,-20.4081,57.7,79.52,65,2,7.47
279,Torbay,CA,2022-12-30 07:04:02,47.6666,-52.7314,23.58,82,96,5.99
280,Laguna,US,2022-12-30 07:04:02,38.421,-121.4238,52.05,94,100,20.71
281,Marawi,PH,2022-12-30 07:04:03,7.9986,124.2928,75.78,86,100,2.21
282,Panorama,GR,2022-12-30 07:04:04,40.5878,23.0315,49.53,89,75,2.3
283,Esmeraldas,BR,2022-12-30 07:02:34,-19.7625,-44.3139,67.39,91,100,2.46
284,Aklavik,CA,2022-12-30 07:04:06,68.2191,-135.0107,-8.79,97,100,5.08
285,Chokurdakh,RU,2022-12-30 07:04:07,70.6333,147.9167,-43.42,99,64,5.79
286,Myski,RU,2022-12-30 07:00:54,53.709,87.8014,13.06,92,96,0.72
287,Svetlogorsk,BY,2022-12-30 07:04:09,52.6333,29.7333,34.68,99,100,7.58
288,Sargatskoye,RU,2022-12-30 07:01:24,55.6101,73.4972,-2.49,100,100,4.05
289,Fuzhou,CN,2022-12-30 07:04:10,26.0614,119.3061,57.79,66,94,5.39
290,Sanmenxia,CN,2022-12-30 07:04:11,34.7747,111.1814,43.79,25,0,2.93
291,San Miguel,SV,2022-12-30 07:04:12,13.4833,-88.1833,70.99,76,5,1.83
292,Teknaf,BD,2022-12-30 07:04:13,20.8624,92.3058,75.65,39,58,10.2
293,Saint-Louis,SN,2022-12-30 07:04:13,16.3333,-15.0,71.47,46,93,7.56
294,Takoradi,GH,2022-12-30 07:04:15,4.8845,-1.7554,77.23,86,76,3.62
295,Kozhva,RU,2022-12-30 07:04:15,65.1073,57.0459,-14.67,99,14,3.74
296,Balkhash,KZ,2022-12-30 07:04:17,46.844,74.9804,21.81,93,40,4.47
297,Cuamba,MZ,2022-12-30 07:04:19,-14.8031,36.5372,74.44,83,100,0.56
298,Socorro,US,2022-12-30 07:02:48,31.6546,-106.3033,51.01,56,100,6.91
299,Yunyang,CN,2022-12-30 07:04:21,33.4474,112.7142,48.36,23,0,6.73
300,Palmer,US,2022-12-30 07:04:23,42.1584,-72.3287,43.21,76,100,0.0
301,Norman Wells,CA,2022-12-30 07:04:24,65.282,-126.8329,-8.66,96,78,6.11
302,Constantine,DZ,2022-12-30 06:59:47,36.365,6.6147,35.01,86,0,1.14
303,Yazman,PK,2022-12-30 07:04:25,29.1212,71.7446,66.87,44,0,13.58
304,Haputale,LK,2022-12-30 07:04:26,6.7681,80.9595,69.44,58,100,4.05
305,Dauriya,RU,2022-12-30 07:04:27,49.9333,116.8667,0.73,91,94,6.08
306,Vila Do Maio,CV,2022-12-30 07:04:29,15.1333,-23.2167,72.19,60,1,8.01
307,Bowen,AU,2022-12-30 07:04:29,-20.0167,148.2333,81.25,67,67,11.34
308,Urucara,BR,2022-12-30 07:04:30,-2.5364,-57.76,72.09,88,100,2.68
309,Ilulissat,GL,2022-12-30 07:04:32,69.2167,-51.1,14.02,85,100,3.44
310,Shaunavon,CA,2022-12-30 07:04:33,49.6501,-108.4181,16.81,94,50,8.81
311,Port Hawkesbury,CA,2022-12-30 07:04:33,45.6169,-61.3485,28.58,89,100,3.0
312,Salalah,OM,2022-12-30 07:04:34,17.0151,54.0924,80.69,29,0,19.57
313,Khakhea,BW,2022-12-30 07:04:35,-24.6895,23.494,76.89,51,100,15.79
314,Sambava,MG,2022-12-30 07:04:36,-14.2667,50.1667,82.08,61,0,8.97
315,Skelleftea,SE,2022-12-30 07:04:38,64.7507,20.9528,33.01,100,100,9.22
316,Kosh-Agach,RU,2022-12-30 07:05:38,50.0,88.6667,3.61,93,100,0.81
317,Ust-Kuyga,RU,2022-12-30 07:05:38,70.0167,135.6,-38.72,100,100,7.16
318,Honningsvag,NO,2022-12-30 07:03:19,70.9821,25.9704,26.35,74,100,24.16
319,Cabo San Lucas,MX,2022-12-30 07:05:40,22.8909,-109.9124,70.52,71,100,9.33
320,Gombong,ID,2022-12-30 07:05:41,-7.6072,109.5142,84.33,69,89,5.91
321,Beringovskiy,RU,2022-12-30 07:05:42,63.05,179.3167,-9.72,88,100,16.82
322,Kahama,TZ,2022-12-30 07:05:42,-3.8333,32.6,68.85,82,100,6.11
323,Asau,RO,2022-12-30 07:05:43,46.4333,26.4,23.92,81,17,6.55
324,Paipa,CO,2022-12-30 07:05:43,5.7801,-73.1171,50.81,94,51,1.05
325,Sarangani,PH,2022-12-30 07:05:44,5.4033,125.4636,82.53,72,100,7.72
326,Berlevag,NO,2022-12-30 07:05:44,70.8578,29.0864,24.8,73,100,35.68
327,Chicama,PE,2022-12-30 07:05:44,-7.8447,-79.1469,66.74,81,79,5.19
328,Vila,PT,2022-12-30 07:05:45,42.0304,-8.1588,49.08,96,100,11.7
329,Port Moresby,PG,2022-12-30 07:02:07,-9.4431,147.1797,73.56,94,100,6.73
330,Saint-Georges,GD,2022-12-30 07:05:46,12.0564,-61.7485,76.15,86,27,13.4
331,Miramar,US,2022-12-30 07:05:46,25.9873,-80.2323,75.22,86,20,12.66
332,Tiksi,RU,2022-12-30 07:05:47,71.6872,128.8694,-8.57,96,100,10.47
333,Nishihara,JP,2022-12-30 07:05:47,26.1842,127.7558,60.46,88,75,18.41
334,Aksu,CN,2022-12-30 07:05:48,41.1231,80.2644,28.44,38,100,4.45
335,Conakry,GN,2022-12-30 07:01:09,9.538,-13.6773,77.86,63,30,5.3
336,Pali,IN,2022-12-30 07:05:49,25.7667,73.3333,75.96,24,0,8.1
337,Sorland,NO,2022-12-30 07:05:49,67.667,12.6934,40.86,75,75,34.52
338,Ust-Nera,RU,2022-12-30 07:05:50,64.5667,143.2,-12.42,99,100,1.14
339,Krasnystaw,PL,2022-12-30 07:05:50,50.9846,23.1742,39.4,81,100,12.48
340,Shelburne,CA,2022-12-30 07:05:51,44.0787,-80.2041,44.6,98,100,13.09
341,Touros,BR,2022-12-30 07:05:51,-5.1989,-35.4608,77.68,78,6,11.7
342,Riyadh,SA,2022-12-30 07:04:32,24.6877,46.7219,53.74,46,100,7.92
343,Zarubino,RU,2022-12-30 07:05:52,42.63,131.0922,23.11,57,0,11.88
344,Hwange,ZW,2022-12-30 07:05:52,-18.3693,26.5019,83.57,50,83,8.61
345,Nouakchott,MR,2022-12-30 07:05:53,18.0858,-15.9785,67.84,74,99,7.34
346,Goderich,CA,2022-12-30 07:01:36,43.7501,-81.7165,47.91,97,100,19.66
347,Kutum,SD,2022-12-30 07:05:54,14.2,24.6667,55.26,31,4,9.55
348,Rengo,CL,2022-12-30 07:05:54,-34.4167,-70.8667,61.75,56,0,1.21
349,Vila Franca Do Campo,PT,2022-12-30 07:05:55,37.7167,-25.4333,63.01,85,100,26.87
350,Fort Abbas,PK,2022-12-30 07:05:55,29.1925,72.8536,67.53,38,0,12.01
351,Blackwater,AU,2022-12-30 07:05:56,-23.5833,148.8833,90.45,36,70,13.69
352,Tarko-Sale,RU,2022-12-30 07:05:56,64.9225,77.785,-19.98,98,45,8.16
353,Visby,SE,2022-12-30 07:05:56,57.6409,18.296,41.83,93,40,17.27
354,Sao Pedro Do Piaui,BR,2022-12-30 07:05:57,-5.9294,-42.7186,71.96,74,32,2.42
355,Fort Nelson,CA,2022-12-30 07:05:57,58.8053,-122.7002,-4.41,84,100,0.0
356,Okhotsk,RU,2022-12-30 07:05:58,59.3833,143.3,3.43,96,100,6.26
357,Dwarka,IN,2022-12-30 07:05:58,22.2394,68.9678,76.78,47,0,9.95
358,Katobu,ID,2022-12-30 07:05:59,-4.9408,122.5276,82.53,72,100,8.43
359,Santa Maria A Monte,IT,2022-12-30 07:06:00,43.6999,10.689,54.9,92,93,1.12
360,Le Vauclin,MQ,2022-12-30 07:06:00,14.5452,-60.8388,77.05,78,75,10.36
361,Yabelo,ET,2022-12-30 07:08:16,4.8833,38.0833,67.86,34,74,24.34
362,Kaitangata,NZ,2022-12-30 07:08:16,-46.2817,169.8464,54.61,61,59,5.46
363,Whitehorse,CA,2022-12-30 07:08:17,60.7161,-135.0538,-1.89,78,97,3.0
364,Ariquemes,BR,2022-12-30 07:08:17,-9.9133,-63.0408,71.4,100,100,2.62
365,Zhob,PK,2022-12-30 07:08:16,31.3411,69.4481,48.07,44,0,5.12
366,Resistencia,AR,2022-12-30 07:08:18,-27.4606,-58.9839,71.1,80,0,1.14
367,Kuah,MY,2022-12-30 07:08:18,6.3265,99.8432,80.37,63,100,2.71
368,Saint-Pierre,RE,2022-12-30 07:08:19,-21.3393,55.4781,82.18,69,20,8.05
369,Ostrovnoy,RU,2022-12-30 07:08:20,68.0531,39.5131,16.0,90,26,15.39
370,Puerto Maldonado,PE,2022-12-30 07:08:20,-12.6,-69.1833,71.94,99,100,3.56
371,Ulaanbaatar,MN,2022-12-30 07:07:38,47.9077,106.8832,-5.67,71,47,4.47
372,Wewak,PG,2022-12-30 07:08:21,-3.5534,143.6268,80.62,83,100,8.88
373,Marfino,RU,2022-12-30 07:08:22,55.7028,37.3822,31.08,100,100,8.95
374,Birjand,IR,2022-12-30 07:08:22,32.8663,59.2211,45.81,24,0,2.26
375,Umm Kaddadah,SD,2022-12-30 07:08:23,13.6017,26.6876,62.44,34,0,20.31
376,Hatillo,PR,2022-12-30 07:08:23,18.4863,-66.8254,76.78,93,13,5.01
377,Labuhan,ID,2022-12-30 07:08:24,-6.8844,112.2051,81.64,80,100,18.77
378,Port Lincoln,AU,2022-12-30 07:08:24,-34.7333,135.8667,66.25,61,0,17.54
379,Avera,US,2022-12-30 07:08:25,33.194,-82.5271,54.91,92,98,4.63
380,Yerbogachen,RU,2022-12-30 07:08:25,61.2767,108.0108,-33.72,99,17,2.66
381,Dabrowa Gornicza,PL,2022-12-30 07:08:26,50.3182,19.2374,42.12,90,100,8.12
382,Cocorit,MX,2022-12-30 07:08:26,27.5833,-109.9667,64.45,54,100,3.38
383,Abu Samrah,SY,2022-12-30 07:08:27,35.3029,37.1841,50.04,75,2,7.29
384,Mitsamiouli,KM,2022-12-30 07:08:28,-11.3847,43.2844,82.17,71,99,6.04
385,Bela,IN,2022-12-30 07:08:28,25.9333,81.9833,71.08,28,8,2.55
386,Inhambane,MZ,2022-12-30 07:08:29,-23.865,35.3833,84.27,55,66,5.01
387,Cordoba,AR,2022-12-30 07:08:29,-31.4135,-64.1811,69.76,48,0,4.61
388,Iwamizawa,JP,2022-12-30 07:08:30,43.2003,141.7597,30.63,88,100,4.9
389,Mareeba,AU,2022-12-30 07:08:30,-17.0,145.4333,81.45,68,100,5.41
390,Juan Aldama,MX,2022-12-30 07:08:31,24.2908,-103.3944,47.48,62,100,10.0
391,Kousseri,CM,2022-12-30 07:08:32,12.0769,15.0306,62.28,23,8,10.69
392,Baruun-Urt,MN,2022-12-30 07:08:32,46.6806,113.2792,8.11,75,2,14.23
393,Owando,CG,2022-12-30 07:08:33,-0.4819,15.8999,74.39,59,97,2.37
394,Timbiqui,CO,2022-12-30 07:08:33,2.7717,-77.6654,73.83,92,100,2.64
395,Olafsvik,IS,2022-12-30 07:08:34,64.8945,-23.7142,22.57,53,100,10.85
396,La Rioja,ES,2022-12-30 07:08:34,42.25,-2.5,40.78,84,100,8.14
397,Isangel,VU,2022-12-30 07:08:35,-19.55,169.2667,81.41,87,100,16.02
398,Itarema,BR,2022-12-30 07:08:35,-2.9248,-39.9167,77.5,84,47,8.1
399,Bonaventure,CA,2022-12-30 07:08:36,48.0457,-65.4926,23.58,97,100,8.75
400,Mayo,US,2022-12-30 07:08:36,38.8876,-76.5119,42.49,93,0,0.0
401,Sakakah,SA,2022-12-30 07:08:36,29.9697,40.2064,50.79,55,0,12.12
402,Hami,CN,2022-12-30 07:08:37,42.8,93.45,23.52,39,10,2.91
403,Kontagora,NG,2022-12-30 07:08:37,10.3999,5.4695,65.16,18,63,8.34
404,Dunedin,NZ,2022-12-30 07:05:13,-45.8742,170.5036,59.81,95,88,4.54
405,Bardiyah,LY,2022-12-30 07:08:38,31.7561,25.0865,60.46,70,7,5.97
406,New Glasgow,CA,2022-12-30 07:08:38,45.5834,-62.6486,28.78,87,73,5.86
407,Barcelos,PT,2022-12-30 07:05:59,41.5388,-8.6151,60.94,94,100,16.46
408,Bacolod,PH,2022-12-30 07:08:39,10.6667,122.95,83.77,77,100,6.64
409,Bukachacha,RU,2022-12-30 07:09:40,52.9833,116.9167,4.87,94,11,2.35
410,Llangefni,GB,2022-12-30 07:09:40,53.2556,-4.3106,50.81,70,100,40.29
411,Monchegorsk,RU,2022-12-30 07:09:41,67.9397,32.8739,17.98,89,66,14.7
412,Kahului,US,2022-12-30 07:09:41,20.8947,-156.47,75.85,76,100,3.44
413,Kedougou,SN,2022-12-30 07:09:42,12.5579,-12.1743,79.36,18,100,7.18
414,Constitucion,CL,2022-12-30 07:09:42,-35.3333,-72.4167,57.6,75,0,2.57
415,Arrifes,PT,2022-12-30 07:09:43,37.7667,-25.7,61.05,82,75,23.02
416,Asyut,EG,2022-12-30 07:09:43,27.181,31.1837,58.03,58,0,10.67
417,Sola,VU,2022-12-30 07:09:43,-13.8833,167.55,82.51,72,99,16.84
418,Annau,TM,2022-12-30 07:09:44,37.8876,58.516,44.02,72,47,5.26
419,Riviere-Au-Renard,CA,2022-12-30 07:09:44,48.9957,-64.3971,17.89,93,100,10.54
420,Tessalit,ML,2022-12-30 07:09:45,20.1986,1.0114,60.26,17,100,11.1
421,Pangnirtung,CA,2022-12-30 07:09:45,66.1451,-65.7125,-19.19,100,98,2.8
422,Bend,US,2022-12-30 07:05:13,44.0582,-121.3153,37.81,93,75,6.91
423,Karratha,AU,2022-12-30 07:09:46,-20.7377,116.8463,96.53,39,8,16.2
424,Kiruna,SE,2022-12-30 07:09:47,67.8557,20.2251,14.92,92,100,5.75
425,Vestmannaeyjar,IS,2022-12-30 07:09:47,63.4427,-20.2734,20.71,65,0,20.09
426,Ca Mau,VN,2022-12-30 07:09:48,9.1769,105.15,86.95,48,73,6.35
427,Mount Isa,AU,2022-12-30 07:09:48,-20.7333,139.5,92.97,38,100,10.36
428,Lerwick,GB,2022-12-30 07:09:49,60.1545,-1.1494,41.0,66,100,11.99
429,Vaitape,PF,2022-12-30 07:09:49,-16.5167,-151.75,80.82,76,100,15.77
430,North Bend,US,2022-12-30 07:09:50,43.4065,-124.2243,56.91,94,100,13.8
431,Ucluelet,CA,2022-12-30 07:09:50,48.9329,-125.5528,46.09,93,100,13.02
432,Sarajevo,BA,2022-12-30 07:09:51,43.8486,18.3564,31.91,100,100,1.14
433,Acajutla,SV,2022-12-30 07:09:51,13.5928,-89.8275,76.3,74,7,6.51
434,Kruisfontein,ZA,2022-12-30 07:09:52,-34.0033,24.7314,67.89,43,12,9.35
435,Wonthaggi,AU,2022-12-30 07:09:52,-38.6044,145.5913,71.26,75,0,11.59
436,Hofn,IS,2022-12-30 07:09:53,64.2539,-15.2082,17.35,65,5,16.82
437,Warrnambool,AU,2022-12-30 07:09:53,-38.3833,142.4833,66.2,75,40,10.07
438,Aquidauana,BR,2022-12-30 07:09:54,-20.4711,-55.7872,70.41,44,50,3.76
439,Inuvik,CA,2022-12-30 07:09:55,68.3499,-133.7218,-8.61,95,98,2.66
440,Kurilsk,RU,2022-12-30 07:09:55,45.2333,147.8833,25.29,68,99,15.32
441,Vilhena,BR,2022-12-30 07:08:12,-12.7406,-60.1458,66.25,97,100,0.56
442,Ormara,PK,2022-12-30 07:09:56,25.2088,64.6357,73.85,30,1,19.44
443,Mossendjo,CG,2022-12-30 07:09:56,-2.9506,12.7261,73.4,94,99,2.1
444,Altamira,BR,2022-12-30 07:09:57,-3.2033,-52.2064,71.78,98,100,1.99
445,Wuwei,CN,2022-12-30 07:09:58,37.9281,102.6414,31.23,19,29,3.0
446,Kumba,CM,2022-12-30 07:09:58,4.6363,9.4469,76.05,53,100,1.32
447,Batagay-Alyta,RU,2022-12-30 07:09:59,67.8006,130.4114,-30.23,91,78,5.39
448,Rabo De Peixe,PT,2022-12-30 07:10:00,37.8,-25.5833,62.11,82,75,23.02
449,Port Hardy,CA,2022-12-30 07:10:00,50.6996,-127.4199,42.12,90,100,19.8
450,San Jose,US,2022-12-30 07:05:55,37.3394,-121.895,56.05,91,75,10.36
451,Kansanshi,ZM,2022-12-30 07:10:01,-12.0951,26.4273,61.56,99,100,3.02
452,Santiago Del Estero,AR,2022-12-30 07:10:01,-27.7951,-64.2615,72.48,61,0,7.9
453,Ghauspur,PK,2022-12-30 07:10:02,28.1391,69.0831,70.25,33,0,10.4
454,Salinopolis,BR,2022-12-30 07:09:59,-0.6136,-47.3561,77.27,88,100,9.86
455,Synya,RU,2022-12-30 07:11:03,65.3718,58.0387,-16.2,97,12,2.66
456,Gashua,NG,2022-12-30 07:11:03,12.871,11.0482,58.03,24,0,11.39
457,Basco,PH,2022-12-30 07:11:04,20.4487,121.9702,74.82,77,96,28.61
458,Muroto,JP,2022-12-30 07:11:04,33.2833,134.15,49.44,47,6,3.27
459,Kungurtug,RU,2022-12-30 07:11:05,50.5994,97.5228,8.19,86,98,0.63
460,Nabire,ID,2022-12-30 07:11:05,-3.3667,135.4833,85.01,63,94,5.17
461,Kulevcha,UA,2022-12-30 07:11:06,46.0303,29.9361,38.35,81,74,8.99
462,Port-Cartier,CA,2022-12-30 07:11:06,50.0334,-66.8654,16.75,95,100,7.05
463,Richards Bay,ZA,2022-12-30 07:11:07,-28.783,32.0377,68.16,81,100,14.63
464,Qingdao,CN,2022-12-30 07:11:07,36.0986,120.3719,35.71,26,57,2.66
465,Balykshi,KZ,2022-12-30 07:11:08,47.0667,51.8667,26.6,86,17,6.71
466,Khani,GE,2022-12-30 07:11:08,41.9563,42.9566,35.17,41,100,3.47
467,Aboso,GH,2022-12-30 07:11:09,5.3617,-1.9473,73.96,92,71,1.92
468,Villa Union,MX,2022-12-30 07:11:09,23.2,-106.2333,72.01,100,75,0.0
469,Cockburn Town,TC,2022-12-30 07:11:10,21.4612,-71.1419,78.37,76,0,22.26
470,Bereda,ES,2022-12-30 07:11:10,43.2686,-7.5406,58.41,100,100,13.04
471,Klyuchi,RU,2022-12-30 07:11:11,52.2667,79.1667,8.87,92,100,1.97
472,Astoria,US,2022-12-30 07:10:37,46.1879,-123.8313,51.85,96,100,8.99
473,Port Said,EG,2022-12-30 07:11:12,31.2565,32.2841,65.3,60,3,8.86
474,Turangi,NZ,2022-12-30 07:11:12,-39.0,175.9333,67.71,65,64,6.87
475,Kendari,ID,2022-12-30 07:11:13,-3.945,122.4989,81.16,80,100,3.89
476,Sokoni,TZ,2022-12-30 07:11:13,-6.4333,39.55,82.29,71,29,9.51
477,Ocampo,MX,2022-12-30 07:11:14,21.65,-101.5,43.16,49,17,7.78
478,Ndele,CF,2022-12-30 07:11:15,8.4109,20.6473,76.1,23,17,6.85
479,San Juan,AR,2022-12-30 07:08:49,-31.5375,-68.5364,78.04,25,0,7.16
480,Charlestown,AU,2022-12-30 07:11:16,-32.95,151.6667,75.81,76,28,8.01
481,Mwinilunga,ZM,2022-12-30 07:11:16,-11.7358,24.4293,62.42,99,100,2.84
482,Bathsheba,BB,2022-12-30 07:11:17,13.2167,-59.5167,75.81,88,75,16.11
483,Beloha,MG,2022-12-30 07:11:17,-25.1667,45.05,92.01,38,0,1.23
484,Buraydah,SA,2022-12-30 07:11:07,26.326,43.975,57.11,36,69,12.1
485,Concordia,AR,2022-12-30 07:11:18,-31.393,-58.0209,69.78,73,0,1.99
486,Baykit,RU,2022-12-30 07:11:18,61.67,96.37,-22.13,98,24,1.74
487,Abonnema,NG,2022-12-30 07:11:19,4.7084,6.7931,76.44,48,65,6.55
488,Bosaso,SO,2022-12-30 07:11:19,11.2842,49.1816,79.16,65,5,6.08
489,Loanda,AO,2022-12-30 07:11:16,-8.8368,13.2343,80.6,78,75,3.44
490,Broome,US,2022-12-30 07:11:20,42.2506,-75.833,41.68,78,73,1.99
491,Carmen,MX,2022-12-30 07:10:14,18.6333,-91.8333,75.45,84,0,15.95
492,Morehead,US,2022-12-30 07:11:21,37.2711,-87.1764,58.95,73,100,4.61
493,Nouadhibou,MR,2022-12-30 07:11:21,20.931,-17.0347,67.35,78,22,7.2
494,Lavrentiya,RU,2022-12-30 07:11:22,65.5833,-171.0,-8.77,87,65,9.1
495,Rawson,AR,2022-12-30 07:11:22,-43.3002,-65.1023,63.05,55,100,7.65
496,Prainha,BR,2022-12-30 07:11:23,-1.8,-53.48,70.95,95,97,2.21
497,Thanh Hoa,VN,2022-12-30 07:07:30,19.8,105.7667,64.85,52,77,8.68
498,Warren,US,2022-12-30 07:09:55,39.4334,-84.1666,58.93,63,100,12.66
499,Sungaipenuh,ID,2022-12-30 07:11:24,-2.0833,101.3833,71.96,81,95,5.66
500,Gemena,CD,2022-12-30 07:11:25,3.25,19.7667,80.15,36,90,4.85
501,San-Pedro,CI,2022-12-30 07:11:25,4.7485,-6.6363,75.34,88,100,2.95
502,Loukhi,RU,2022-12-30 07:11:26,66.0764,33.0381,18.07,93,100,10.6
503,Jiuquan,CN,2022-12-30 07:11:26,39.7432,98.5174,25.36,39,99,1.16
504,Pisco,PE,2022-12-30 07:12:27,-13.7,-76.2167,68.05,88,100,10.36
505,Jutai,BR,2022-12-30 07:12:27,-5.1833,-68.9,71.73,100,100,0.47
506,Isla Mujeres,MX,2022-12-30 07:12:28,21.2311,-86.731,77.16,87,3,12.37
507,Mahanoro,MG,2022-12-30 07:12:29,-19.9,48.8,83.3,58,81,5.55
508,Pithoragarh,IN,2022-12-30 07:12:29,29.5833,80.2167,61.03,36,1,2.89
509,Kisangani,CD,2022-12-30 07:12:30,0.5167,25.2,77.72,67,100,2.28
510,San Luis,AR,2022-12-30 07:12:30,-33.295,-66.3356,70.97,30,2,10.83
511,Douglas,US,2022-12-30 07:12:31,41.3,-96.167,29.86,89,40,1.01
512,Tartagal,AR,2022-12-30 07:12:31,-22.5164,-63.8013,68.63,65,100,3.67
513,Moose Factory,CA,2022-12-30 07:12:32,51.2585,-80.6094,31.98,100,100,3.44
514,Zhireken,RU,2022-12-30 07:12:32,52.8249,117.3076,1.17,95,10,3.62
515,Marsa Matruh,EG,2022-12-30 07:12:33,31.3525,27.2453,62.67,68,0,5.41
516,Nakama,JP,2022-12-30 07:12:33,33.8167,130.7,49.14,59,28,1.01
517,Saryg-Sep,RU,2022-12-30 07:12:34,51.5,95.6,5.07,91,100,2.21
518,Carbonia,IT,2022-12-30 07:12:34,39.1672,8.5222,43.45,94,100,1.36
519,Betare Oya,CM,2022-12-30 07:12:35,5.6,14.0833,72.36,26,68,7.11
520,Isetskoye,RU,2022-12-30 07:12:35,56.4858,65.3226,-2.27,99,99,3.65
521,Mackay,AU,2022-12-30 07:12:36,-21.15,149.2,87.67,69,76,14.45
522,Srednekolymsk,RU,2022-12-30 07:12:36,67.45,153.6833,-43.26,100,85,1.61
523,Sangar,RU,2022-12-30 07:12:37,63.9242,127.4739,-24.57,98,100,5.93
524,Sakaiminato,JP,2022-12-30 07:12:37,35.55,133.2333,46.36,56,100,13.35
525,Wawa,NG,2022-12-30 07:12:37,9.9022,4.4192,67.51,25,100,6.67
526,Shubarshi,KZ,2022-12-30 07:12:38,48.5872,57.1869,23.41,92,95,8.72
527,Yangjiang,CN,2022-12-30 07:10:55,21.85,111.9667,68.5,44,61,6.13
528,Puerto Ayacucho,VE,2022-12-30 07:12:39,5.6639,-67.6236,73.81,74,12,4.12
529,Urumqi,CN,2022-12-30 07:12:01,43.801,87.6005,7.75,85,68,2.24
530,Lazaro Cardenas,MX,2022-12-30 07:12:39,17.9583,-102.2,72.46,76,100,5.39
531,Neuquen,AR,2022-12-30 07:10:23,-38.9516,-68.0591,73.29,49,0,4.61
532,El Cobre,CU,2022-12-30 07:12:40,20.0489,-75.9469,71.04,78,20,5.75
533,Nanakuli,US,2022-12-30 07:12:41,21.3906,-158.1547,73.87,66,100,3.44
534,Maragogi,BR,2022-12-30 07:12:41,-9.0122,-35.2225,76.12,86,9,6.85
535,Mizdah,LY,2022-12-30 07:12:42,31.4451,12.9801,51.55,39,91,4.59
536,Aluksne,LV,2022-12-30 07:12:42,57.4167,27.05,35.47,99,100,9.01
537,Santa Fe Springs,US,2022-12-30 07:12:43,33.9472,-118.0854,58.66,86,100,3.44
538,Aden,YE,2022-12-30 07:12:43,12.7794,45.0367,78.93,70,6,20.94
539,Golden,US,2022-12-30 07:12:43,39.7555,-105.2211,27.99,54,0,5.99
540,Kananga,CD,2022-12-30 07:12:44,-5.8958,22.4178,70.68,88,100,2.28
541,Usinsk,RU,2022-12-30 07:12:40,65.9939,57.5281,-17.81,100,41,4.09
542,Capao Da Canoa,BR,2022-12-30 07:12:45,-29.7456,-50.0097,63.63,78,0,7.49
543,Turukhansk,RU,2022-12-30 07:12:45,65.8167,87.9833,-15.86,84,18,8.52
544,Mangrol,IN,2022-12-30 07:12:46,21.1167,70.1167,79.47,57,6,8.59
545,Matara,LK,2022-12-30 07:12:46,5.9485,80.5353,84.15,56,99,10.83
546,Kasongo-Lunda,CD,2022-12-30 07:12:47,-6.4667,16.8167,74.34,91,81,1.14
547,Ahuimanu,US,2022-12-30 07:12:47,21.4447,-157.8378,73.62,75,75,0.0
548,Arani,IN,2022-12-30 07:12:48,12.6667,79.2833,83.32,53,4,4.81
549,Kloulklubed,PW,2022-12-30 07:12:48,7.0419,134.2556,84.7,77,62,8.03
550,Fukue,JP,2022-12-30 07:12:49,32.6881,128.8419,47.88,61,99,17.87
551,Noumea,NC,2022-12-30 07:12:50,-22.2763,166.4572,82.38,82,64,4.09
552,Gushikawa,JP,2022-12-30 07:12:50,26.3544,127.8686,60.39,88,100,9.22
553,Kilindoni,TZ,2022-12-30 07:12:51,-7.9139,39.6668,83.16,68,76,8.97
